,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
257,Chromscape_LSI,25,0.003,0.0124132947976878,H3K9me3,scCutTagPro_Zhang_2021,300,raw
258,Chromscape_PCA,25,0.003,0.0059441233140655,H3K9me3,scCutTagPro_Zhang_2021,300,raw
259,Signac,25,0.003,0.0063728323699421,H3K9me3,scCutTagPro_Zhang_2021,300,raw
260,SnapATAC,25,0.003,0.011893063583815,H3K9me3,scCutTagPro_Zhang_2021,300,raw
261,cisTopic,25,0.003,0.0099566473988439,H3K9me3,scCutTagPro_Zhang_2021,300,raw
262,Chromscape_LSI,42,0.005,0.0196778374162767,H3K9me3,scCutTagPro_Zhang_2021,300,raw
263,Chromscape_PCA,42,0.005,0.0096224424259106,H3K9me3,scCutTagPro_Zhang_2021,300,raw
264,Signac,42,0.005,0.0104854803192953,H3K9me3,scCutTagPro_Zhang_2021,300,raw
265,SnapATAC,42,0.005,0.0178829479768786,H3K9me3,scCutTagPro_Zhang_2021,300,raw
266,cisTopic,42,0.005,0.0154314616019818,H3K9me3,scCutTagPro_Zhang_2021,300,raw
267,Chromscape_LSI,83,0.01,0.0346545140097964,H3K9me3,scCutTagPro_Zhang_2021,300,raw
268,Chromscape_PCA,83,0.01,0.01795041437426,H3K9me3,scCutTagPro_Zhang_2021,300,raw
269,Signac,83,0.01,0.0188354574366831,H3K9me3,scCutTagPro_Zhang_2021,300,raw
270,SnapATAC,83,0.01,0.0312986048239199,H3K9me3,scCutTagPro_Zhang_2021,300,raw
271,cisTopic,83,0.01,0.0277569816839612,H3K9me3,scCutTagPro_Zhang_2021,300,raw
272,Chromscape_LSI,249,0.03,0.0840268588806091,H3K9me3,scCutTagPro_Zhang_2021,300,raw
273,Chromscape_PCA,249,0.03,0.0470978325633942,H3K9me3,scCutTagPro_Zhang_2021,300,raw
274,Signac,249,0.03,0.0485685516633006,H3K9me3,scCutTagPro_Zhang_2021,300,raw
275,SnapATAC,249,0.03,0.0803827061618342,H3K9me3,scCutTagPro_Zhang_2021,300,raw
276,cisTopic,249,0.03,0.07304555408532,H3K9me3,scCutTagPro_Zhang_2021,300,raw
277,Chromscape_LSI,415,0.05,0.124274264688813,H3K9me3,scCutTagPro_Zhang_2021,300,raw
278,Chromscape_PCA,415,0.05,0.0730807623557815,H3K9me3,scCutTagPro_Zhang_2021,300,raw
279,Signac,415,0.05,0.0755844185992525,H3K9me3,scCutTagPro_Zhang_2021,300,raw
280,SnapATAC,415,0.05,0.1222287995914293,H3K9me3,scCutTagPro_Zhang_2021,300,raw
281,cisTopic,415,0.05,0.1134509134805116,H3K9me3,scCutTagPro_Zhang_2021,300,raw
282,Chromscape_LSI,830,0.1,0.2075846739559393,H3K9me3,scCutTagPro_Zhang_2021,300,raw
283,Chromscape_PCA,830,0.1,0.1312572544513313,H3K9me3,scCutTagPro_Zhang_2021,300,raw
284,Signac,830,0.1,0.1382818847644915,H3K9me3,scCutTagPro_Zhang_2021,300,raw
285,SnapATAC,830,0.1,0.2114174907723379,H3K9me3,scCutTagPro_Zhang_2021,300,raw
286,cisTopic,830,0.1,0.2002028344592241,H3K9me3,scCutTagPro_Zhang_2021,300,raw
287,Chromscape_LSI,8,0.001,0.0041847302504816,H3K9me3,scCutTagPro_Zhang_2021,200,raw
288,Chromscape_PCA,8,0.001,0.0024235308285163,H3K9me3,scCutTagPro_Zhang_2021,200,raw
289,Signac,8,0.001,0.0024686897880539,H3K9me3,scCutTagPro_Zhang_2021,200,raw
290,SnapATAC,8,0.001,0.0040643063583815,H3K9me3,scCutTagPro_Zhang_2021,200,raw
291,cisTopic,8,0.001,0.0035223988439306,H3K9me3,scCutTagPro_Zhang_2021,200,raw
292,Chromscape_LSI,25,0.003,0.0122013487475915,H3K9me3,scCutTagPro_Zhang_2021,200,raw
293,Chromscape_PCA,25,0.003,0.0063583815028901,H3K9me3,scCutTagPro_Zhang_2021,200,raw
294,Signac,25,0.003,0.006893063583815,H3K9me3,scCutTagPro_Zhang_2021,200,raw
295,SnapATAC,25,0.003,0.0111801541425818,H3K9me3,scCutTagPro_Zhang_2021,200,raw
296,cisTopic,25,0.003,0.010043352601156,H3K9me3,scCutTagPro_Zhang_2021,200,raw
297,Chromscape_LSI,42,0.005,0.0193194329755023,H3K9me3,scCutTagPro_Zhang_2021,200,raw
298,Chromscape_PCA,42,0.005,0.0102503670061473,H3K9me3,scCutTagPro_Zhang_2021,200,raw
299,Signac,42,0.005,0.0111048031929534,H3K9me3,scCutTagPro_Zhang_2021,200,raw
300,SnapATAC,42,0.005,0.0176478346637306,H3K9me3,scCutTagPro_Zhang_2021,200,raw
301,cisTopic,42,0.005,0.0156981145059179,H3K9me3,scCutTagPro_Zhang_2021,200,raw
302,Chromscape_LSI,83,0.01,0.0339189126447988,H3K9me3,scCutTagPro_Zhang_2021,200,raw
303,Chromscape_PCA,83,0.01,0.0186555470436659,H3K9me3,scCutTagPro_Zhang_2021,200,raw
304,Signac,83,0.01,0.0200019732107621,H3K9me3,scCutTagPro_Zhang_2021,200,raw
305,SnapATAC,83,0.01,0.031282645030991,H3K9me3,scCutTagPro_Zhang_2021,200,raw
306,cisTopic,83,0.01,0.0288915778721823,H3K9me3,scCutTagPro_Zhang_2021,200,raw
307,Chromscape_LSI,249,0.03,0.0833376860041321,H3K9me3,scCutTagPro_Zhang_2021,200,raw
308,Chromscape_PCA,249,0.03,0.0484858509181233,H3K9me3,scCutTagPro_Zhang_2021,200,raw
309,Signac,249,0.03,0.0516434717676099,H3K9me3,scCutTagPro_Zhang_2021,200,raw
310,SnapATAC,249,0.03,0.0797863902623983,H3K9me3,scCutTagPro_Zhang_2021,200,raw
311,cisTopic,249,0.03,0.0759903776957541,H3K9me3,scCutTagPro_Zhang_2021,200,raw
312,Chromscape_LSI,415,0.05,0.1240023678529145,H3K9me3,scCutTagPro_Zhang_2021,200,raw
313,Chromscape_PCA,415,0.05,0.0747623441743854,H3K9me3,scCutTagPro_Zhang_2021,200,raw
314,Signac,415,0.05,0.0798805046776702,H3K9me3,scCutTagPro_Zhang_2021,200,raw
315,SnapATAC,415,0.05,0.122268553984725,H3K9me3,scCutTagPro_Zhang_2021,200,raw
316,cisTopic,415,0.05,0.1173570002553566,H3K9me3,scCutTagPro_Zhang_2021,200,raw
317,Chromscape_LSI,830,0.1,0.2085072950762588,H3K9me3,scCutTagPro_Zhang_2021,200,raw
318,Chromscape_PCA,830,0.1,0.1340133656011328,H3K9me3,scCutTagPro_Zhang_2021,200,raw
319,Signac,830,0.1,0.1435596431970657,H3K9me3,scCutTagPro_Zhang_2021,200,raw
320,SnapATAC,830,0.1,0.2117345102955173,H3K9me3,scCutTagPro_Zhang_2021,200,raw
321,cisTopic,830,0.1,0.20643150637231,H3K9me3,scCutTagPro_Zhang_2021,200,raw
322,Chromscape_LSI,8,0.001,0.003477239884393,H3K9me3,scCutTagPro_Zhang_2021,30,raw
323,Chromscape_PCA,8,0.001,0.0023332129094412,H3K9me3,scCutTagPro_Zhang_2021,30,raw
324,Signac,8,0.001,0.0028299614643545,H3K9me3,scCutTagPro_Zhang_2021,30,raw
325,SnapATAC,8,0.001,0.0034170279383429,H3K9me3,scCutTagPro_Zhang_2021,30,raw
326,cisTopic,8,0.001,0.0030708092485549,H3K9me3,scCutTagPro_Zhang_2021,30,raw
327,Chromscape_LSI,25,0.003,0.0096387283236994,H3K9me3,scCutTagPro_Zhang_2021,30,raw
328,Chromscape_PCA,25,0.003,0.0073940269749518,H3K9me3,scCutTagPro_Zhang_2021,30,raw
329,Signac,25,0.003,0.0086030828516377,H3K9me3,scCutTagPro_Zhang_2021,30,raw
330,SnapATAC,25,0.003,0.0099277456647398,H3K9me3,scCutTagPro_Zhang_2021,30,raw
331,cisTopic,25,0.003,0.0085260115606936,H3K9me3,scCutTagPro_Zhang_2021,30,raw
332,Chromscape_LSI,42,0.005,0.0156321680888154,H3K9me3,scCutTagPro_Zhang_2021,30,raw
333,Chromscape_PCA,42,0.005,0.0120051151481787,H3K9me3,scCutTagPro_Zhang_2021,30,raw
334,Signac,42,0.005,0.0137942701165244,H3K9me3,scCutTagPro_Zhang_2021,30,raw
335,SnapATAC,42,0.005,0.0157697953940728,H3K9me3,scCutTagPro_Zhang_2021,30,raw
336,cisTopic,42,0.005,0.0137197219928433,H3K9me3,scCutTagPro_Zhang_2021,30,raw
337,Chromscape_LSI,83,0.01,0.0280863337744039,H3K9me3,scCutTagPro_Zhang_2021,30,raw
338,Chromscape_PCA,83,0.01,0.0218852287763771,H3K9me3,scCutTagPro_Zhang_2021,30,raw
339,Signac,83,0.01,0.0253223878171646,H3K9me3,scCutTagPro_Zhang_2021,30,raw
340,SnapATAC,83,0.01,0.0287987208951412,H3K9me3,scCutTagPro_Zhang_2021,30,raw
341,cisTopic,83,0.01,0.0257300879819857,H3K9me3,scCutTagPro_Zhang_2021,30,raw
342,Chromscape_LSI,249,0.03,0.0729778458728942,H3K9me3,scCutTagPro_Zhang_2021,30,raw
343,Chromscape_PCA,249,0.03,0.0566519449667649,H3K9me3,scCutTagPro_Zhang_2021,30,raw
344,Signac,249,0.03,0.0651198241907901,H3K9me3,scCutTagPro_Zhang_2021,30,raw
345,SnapATAC,249,0.03,0.0736742732007026,H3K9me3,scCutTagPro_Zhang_2021,30,raw
346,cisTopic,249,0.03,0.06918183330625,H3K9me3,scCutTagPro_Zhang_2021,30,raw
347,Chromscape_LSI,415,0.05,0.1116991085730204,H3K9me3,scCutTagPro_Zhang_2021,30,raw
348,Chromscape_PCA,415,0.05,0.0881447756343292,H3K9me3,scCutTagPro_Zhang_2021,30,raw
349,Signac,415,0.05,0.1001447988485734,H3K9me3,scCutTagPro_Zhang_2021,30,raw
350,SnapATAC,415,0.05,0.1137172969333983,H3K9me3,scCutTagPro_Zhang_2021,30,raw
351,cisTopic,415,0.05,0.108059405251062,H3K9me3,scCutTagPro_Zhang_2021,30,raw
352,Chromscape_LSI,830,0.1,0.1969178738073682,H3K9me3,scCutTagPro_Zhang_2021,30,raw
353,Chromscape_PCA,830,0.1,0.159514358010075,H3K9me3,scCutTagPro_Zhang_2021,30,raw
354,Signac,830,0.1,0.1779229635304222,H3K9me3,scCutTagPro_Zhang_2021,30,raw
355,SnapATAC,830,0.1,0.1995889627875664,H3K9me3,scCutTagPro_Zhang_2021,30,raw
356,cisTopic,830,0.1,0.1940456914362653,H3K9me3,scCutTagPro_Zhang_2021,30,raw
357,Chromscape_LSI,16,0.001,0.0071032737523223,H3K27ac,scCutTagPro_Zhang_2021,500,raw
358,Chromscape_PCA,16,0.001,0.0029870587481581,H3K27ac,scCutTagPro_Zhang_2021,500,raw
359,Signac,16,0.001,0.0032833621628547,H3K27ac,scCutTagPro_Zhang_2021,500,raw
360,cisTopic,16,0.001,0.0044845922224357,H3K27ac,scCutTagPro_Zhang_2021,500,raw
361,Chromscape_LSI,47,0.003,0.0173699570487839,H3K27ac,scCutTagPro_Zhang_2021,500,raw
362,Chromscape_PCA,47,0.003,0.0080109265930866,H3K27ac,scCutTagPro_Zhang_2021,500,raw
363,Signac,47,0.003,0.0079523133816687,H3K27ac,scCutTagPro_Zhang_2021,500,raw
364,cisTopic,47,0.003,0.0117880709846883,H3K27ac,scCutTagPro_Zhang_2021,500,raw
365,Chromscape_LSI,78,0.005,0.0262373285629099,H3K27ac,scCutTagPro_Zhang_2021,500,raw
366,Chromscape_PCA,78,0.005,0.0123778030754774,H3K27ac,scCutTagPro_Zhang_2021,500,raw
367,Signac,78,0.005,0.0121207193088799,H3K27ac,scCutTagPro_Zhang_2021,500,raw
368,cisTopic,78,0.005,0.0183285119860172,H3K27ac,scCutTagPro_Zhang_2021,500,raw
369,Chromscape_LSI,156,0.01,0.0451223078072972,H3K27ac,scCutTagPro_Zhang_2021,500,raw
370,Chromscape_PCA,156,0.01,0.0223400043696026,H3K27ac,scCutTagPro_Zhang_2021,500,raw
371,Signac,156,0.01,0.020993805348985,H3K27ac,scCutTagPro_Zhang_2021,500,raw
372,cisTopic,156,0.01,0.0332052842623667,H3K27ac,scCutTagPro_Zhang_2021,500,raw
373,Chromscape_LSI,468,0.03,0.1036080433543435,H3K27ac,scCutTagPro_Zhang_2021,500,raw
374,Chromscape_PCA,468,0.03,0.0552172946464701,H3K27ac,scCutTagPro_Zhang_2021,500,raw
375,Signac,468,0.03,0.0504370150247528,H3K27ac,scCutTagPro_Zhang_2021,500,raw
376,cisTopic,468,0.03,0.0819534588033531,H3K27ac,scCutTagPro_Zhang_2021,500,raw
377,Chromscape_LSI,780,0.05,0.1476306404424797,H3K27ac,scCutTagPro_Zhang_2021,500,raw
378,Chromscape_PCA,780,0.05,0.0833016290732992,H3K27ac,scCutTagPro_Zhang_2021,500,raw
379,Signac,780,0.05,0.0759480477239462,H3K27ac,scCutTagPro_Zhang_2021,500,raw
380,cisTopic,780,0.05,0.1226164720879308,H3K27ac,scCutTagPro_Zhang_2021,500,raw
381,Chromscape_LSI,1561,0.1,0.2330501847088087,H3K27ac,scCutTagPro_Zhang_2021,500,raw
382,Chromscape_PCA,1561,0.1,0.144168702422004,H3K27ac,scCutTagPro_Zhang_2021,500,raw
383,Signac,1561,0.1,0.1342440745165458,H3K27ac,scCutTagPro_Zhang_2021,500,raw
384,cisTopic,1561,0.1,0.2099745424388244,H3K27ac,scCutTagPro_Zhang_2021,500,raw
385,Signac,16,0.001,0.0008088282401178,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
386,SnapATAC,16,0.001,0.0009129348452815,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
387,Signac,47,0.003,0.0020596409872645,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
388,SnapATAC,47,0.003,0.0029688273132112,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
389,Signac,78,0.005,0.003308413456405,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
390,SnapATAC,78,0.005,0.0050242217261244,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
391,Signac,156,0.01,0.0059967047282057,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
392,SnapATAC,156,0.01,0.0100205174200945,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
393,Signac,468,0.03,0.017586008072266,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
394,SnapATAC,468,0.03,0.0300003613957102,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
395,Signac,780,0.05,0.0279587220390603,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
396,SnapATAC,780,0.05,0.0499990965107244,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
397,Signac,1561,0.1,0.0525720451772082,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
398,SnapATAC,1561,0.1,0.1000390755033859,H3K27ac,scCutTagPro_Zhang_2021,GeneTSS,raw
399,Chromscape_LSI,16,0.001,0.0059540969953232,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
400,Chromscape_PCA,16,0.001,0.003199276058684,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
401,Signac,16,0.001,0.0031632391568966,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
402,cisTopic,16,0.001,0.0040401371003908,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
403,Chromscape_LSI,47,0.003,0.015044511963229,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
404,Chromscape_PCA,47,0.003,0.008274004495497,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
405,Signac,47,0.003,0.0074302468706679,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
406,cisTopic,47,0.003,0.0104658659829367,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
407,Chromscape_LSI,78,0.005,0.0229954447713432,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
408,Chromscape_PCA,78,0.005,0.0129831408901176,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
409,Signac,78,0.005,0.0113560388401826,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
410,cisTopic,78,0.005,0.0162759486226716,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
411,Chromscape_LSI,156,0.01,0.0400570183868281,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
412,Chromscape_PCA,156,0.01,0.0239161824785503,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
413,Signac,156,0.01,0.0200369280707547,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
414,cisTopic,156,0.01,0.0296500539629503,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
415,Chromscape_LSI,468,0.03,0.0931626121900963,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
416,Chromscape_PCA,468,0.03,0.0611157106928777,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
417,Signac,468,0.03,0.0488497486383321,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
418,cisTopic,468,0.03,0.0745703087140719,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
419,Chromscape_LSI,780,0.05,0.1342711552013877,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
420,Chromscape_PCA,780,0.05,0.0936753286647578,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
421,Signac,780,0.05,0.0743683377932849,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
422,cisTopic,780,0.05,0.1133439616526297,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
423,Chromscape_LSI,1561,0.1,0.2162443118178383,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
424,Chromscape_PCA,1561,0.1,0.1655998574058093,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
425,Signac,1561,0.1,0.1334910882119331,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
426,cisTopic,1561,0.1,0.1972746960280023,H3K27ac,scCutTagPro_Zhang_2021,1000,raw
427,Chromscape_LSI,16,0.001,0.0034074892690114,H3K27ac,scCutTagPro_Zhang_2021,10,raw
428,Chromscape_PCA,16,0.001,0.0022983535139983,H3K27ac,scCutTagPro_Zhang_2021,10,raw
429,Signac,16,0.001,0.0044605676212441,H3K27ac,scCutTagPro_Zhang_2021,10,raw
430,cisTopic,16,0.001,0.0044045102184637,H3K27ac,scCutTagPro_Zhang_2021,10,raw
431,Chromscape_LSI,47,0.003,0.0090046249913102,H3K27ac,scCutTagPro_Zhang_2021,10,raw
432,Chromscape_PCA,47,0.003,0.0060998632812766,H3K27ac,scCutTagPro_Zhang_2021,10,raw
433,Signac,47,0.003,0.0113205283912854,H3K27ac,scCutTagPro_Zhang_2021,10,raw
434,cisTopic,47,0.003,0.011605415860735,H3K27ac,scCutTagPro_Zhang_2021,10,raw
435,Chromscape_LSI,78,0.005,0.0140993608224052,H3K27ac,scCutTagPro_Zhang_2021,10,raw
436,Chromscape_PCA,78,0.005,0.0094776025008583,H3K27ac,scCutTagPro_Zhang_2021,10,raw
437,Signac,78,0.005,0.0174233800026611,H3K27ac,scCutTagPro_Zhang_2021,10,raw
438,cisTopic,78,0.005,0.0178907303643033,H3K27ac,scCutTagPro_Zhang_2021,10,raw
439,Chromscape_LSI,156,0.01,0.0261646387439199,H3K27ac,scCutTagPro_Zhang_2021,10,raw
440,Chromscape_PCA,156,0.01,0.0175379588698827,H3K27ac,scCutTagPro_Zhang_2021,10,raw
441,Signac,156,0.01,0.0315457387338994,H3K27ac,scCutTagPro_Zhang_2021,10,raw
442,cisTopic,156,0.01,0.0324603162869547,H3K27ac,scCutTagPro_Zhang_2021,10,raw
443,Chromscape_LSI,468,0.03,0.0694714806765546,H3K27ac,scCutTagPro_Zhang_2021,10,raw
444,Chromscape_PCA,468,0.03,0.0454167631757483,H3K27ac,scCutTagPro_Zhang_2021,10,raw
445,Signac,468,0.03,0.0781087012588069,H3K27ac,scCutTagPro_Zhang_2021,10,raw
446,cisTopic,468,0.03,0.081712117652921,H3K27ac,scCutTagPro_Zhang_2021,10,raw
447,Chromscape_LSI,780,0.05,0.1090697181606272,H3K27ac,scCutTagPro_Zhang_2021,10,raw
448,Chromscape_PCA,780,0.05,0.0702682213253037,H3K27ac,scCutTagPro_Zhang_2021,10,raw
449,Signac,780,0.05,0.1181029682086764,H3K27ac,scCutTagPro_Zhang_2021,10,raw
450,cisTopic,780,0.05,0.1239541290281248,H3K27ac,scCutTagPro_Zhang_2021,10,raw
451,Chromscape_LSI,1561,0.1,0.2003378608958866,H3K27ac,scCutTagPro_Zhang_2021,10,raw
452,Chromscape_PCA,1561,0.1,0.1245704557264204,H3K27ac,scCutTagPro_Zhang_2021,10,raw
453,Signac,1561,0.1,0.2049505022419062,H3K27ac,scCutTagPro_Zhang_2021,10,raw
454,cisTopic,1561,0.1,0.2157659334253727,H3K27ac,scCutTagPro_Zhang_2021,10,raw
455,Chromscape_LSI,16,0.001,0.0059060477929399,H3K27ac,scCutTagPro_Zhang_2021,50,raw
456,Chromscape_PCA,16,0.001,0.0033754564674226,H3K27ac,scCutTagPro_Zhang_2021,50,raw
457,Signac,16,0.001,0.0057819206867832,H3K27ac,scCutTagPro_Zhang_2021,50,raw
458,cisTopic,16,0.001,0.0052453712601704,H3K27ac,scCutTagPro_Zhang_2021,50,raw
459,Chromscape_LSI,47,0.003,0.0153225839429788,H3K27ac,scCutTagPro_Zhang_2021,50,raw
460,Chromscape_PCA,47,0.003,0.008519362124688,H3K27ac,scCutTagPro_Zhang_2021,50,raw
461,Signac,47,0.003,0.0147841602566986,H3K27ac,scCutTagPro_Zhang_2021,50,raw
462,cisTopic,47,0.003,0.0129644245068652,H3K27ac,scCutTagPro_Zhang_2021,50,raw
463,Chromscape_LSI,78,0.005,0.0232451363529587,H3K27ac,scCutTagPro_Zhang_2021,50,raw
464,Chromscape_PCA,78,0.005,0.013340429830916,H3K27ac,scCutTagPro_Zhang_2021,50,raw
465,Signac,78,0.005,0.0223309694768468,H3K27ac,scCutTagPro_Zhang_2021,50,raw
466,cisTopic,78,0.005,0.0199211171727027,H3K27ac,scCutTagPro_Zhang_2021,50,raw
467,Chromscape_LSI,156,0.01,0.040879193627608,H3K27ac,scCutTagPro_Zhang_2021,50,raw
468,Chromscape_PCA,156,0.01,0.0238213161046142,H3K27ac,scCutTagPro_Zhang_2021,50,raw
469,Signac,156,0.01,0.0381198552445909,H3K27ac,scCutTagPro_Zhang_2021,50,raw
470,cisTopic,156,0.01,0.0355835144418653,H3K27ac,scCutTagPro_Zhang_2021,50,raw
471,Chromscape_LSI,468,0.03,0.0970858090308407,H3K27ac,scCutTagPro_Zhang_2021,50,raw
472,Chromscape_PCA,468,0.03,0.0574623286039776,H3K27ac,scCutTagPro_Zhang_2021,50,raw
473,Signac,468,0.03,0.0863694679762333,H3K27ac,scCutTagPro_Zhang_2021,50,raw
474,cisTopic,468,0.03,0.087269945620897,H3K27ac,scCutTagPro_Zhang_2021,50,raw
475,Chromscape_LSI,780,0.05,0.1411597681153706,H3K27ac,scCutTagPro_Zhang_2021,50,raw
476,Chromscape_PCA,780,0.05,0.0849828583443805,H3K27ac,scCutTagPro_Zhang_2021,50,raw
477,Signac,780,0.05,0.1226623036348194,H3K27ac,scCutTagPro_Zhang_2021,50,raw
478,cisTopic,780,0.05,0.1303087797802385,H3K27ac,scCutTagPro_Zhang_2021,50,raw
479,Chromscape_LSI,1561,0.1,0.2310758478052441,H3K27ac,scCutTagPro_Zhang_2021,50,raw
480,Chromscape_PCA,1561,0.1,0.1421020224004704,H3K27ac,scCutTagPro_Zhang_2021,50,raw
481,Signac,1561,0.1,0.193373383980045,H3K27ac,scCutTagPro_Zhang_2021,50,raw
482,cisTopic,1561,0.1,0.2221325194334039,H3K27ac,scCutTagPro_Zhang_2021,50,raw
483,Chromscape_LSI,16,0.001,0.0048369530399128,H3K27ac,scCutTagPro_Zhang_2021,20,raw
484,Chromscape_PCA,16,0.001,0.0027668332372349,H3K27ac,scCutTagPro_Zhang_2021,20,raw
485,Signac,16,0.001,0.0049650842462681,H3K27ac,scCutTagPro_Zhang_2021,20,raw
486,cisTopic,16,0.001,0.004784899737331,H3K27ac,scCutTagPro_Zhang_2021,20,raw
487,Chromscape_LSI,47,0.003,0.0122937803204098,H3K27ac,scCutTagPro_Zhang_2021,20,raw
488,Chromscape_PCA,47,0.003,0.0076347115616604,H3K27ac,scCutTagPro_Zhang_2021,20,raw
489,Signac,47,0.003,0.0127585967179327,H3K27ac,scCutTagPro_Zhang_2021,20,raw
490,cisTopic,47,0.003,0.012396012665906,H3K27ac,scCutTagPro_Zhang_2021,20,raw
491,Chromscape_LSI,78,0.005,0.0189404206317525,H3K27ac,scCutTagPro_Zhang_2021,20,raw
492,Chromscape_PCA,78,0.005,0.0118890975127761,H3K27ac,scCutTagPro_Zhang_2021,20,raw
493,Signac,78,0.005,0.0196525344516887,H3K27ac,scCutTagPro_Zhang_2021,20,raw
494,cisTopic,78,0.005,0.0192484283393374,H3K27ac,scCutTagPro_Zhang_2021,20,raw
495,Chromscape_LSI,156,0.01,0.0332204793092742,H3K27ac,scCutTagPro_Zhang_2021,20,raw
496,Chromscape_PCA,156,0.01,0.0215736811931315,H3K27ac,scCutTagPro_Zhang_2021,20,raw
497,Signac,156,0.01,0.0343079518555205,H3K27ac,scCutTagPro_Zhang_2021,20,raw
498,cisTopic,156,0.01,0.0344065143219477,H3K27ac,scCutTagPro_Zhang_2021,20,raw
499,Chromscape_LSI,468,0.03,0.0821062306263152,H3K27ac,scCutTagPro_Zhang_2021,20,raw
500,Chromscape_PCA,468,0.03,0.0538814994417531,H3K27ac,scCutTagPro_Zhang_2021,20,raw
501,Signac,468,0.03,0.0817102011605182,H3K27ac,scCutTagPro_Zhang_2021,20,raw
502,cisTopic,468,0.03,0.0846965070009467,H3K27ac,scCutTagPro_Zhang_2021,20,raw
503,Chromscape_LSI,780,0.05,0.1243907607543971,H3K27ac,scCutTagPro_Zhang_2021,20,raw
504,Chromscape_PCA,780,0.05,0.0810369921363578,H3K27ac,scCutTagPro_Zhang_2021,20,raw
505,Signac,780,0.05,0.1197807477934327,H3K27ac,scCutTagPro_Zhang_2021,20,raw
506,cisTopic,780,0.05,0.1269437750410266,H3K27ac,scCutTagPro_Zhang_2021,20,raw
507,Chromscape_LSI,1561,0.1,0.2166182809249201,H3K27ac,scCutTagPro_Zhang_2021,20,raw
508,Chromscape_PCA,1561,0.1,0.1375911226497599,H3K27ac,scCutTagPro_Zhang_2021,20,raw
509,Signac,1561,0.1,0.1988980880418986,H3K27ac,scCutTagPro_Zhang_2021,20,raw
510,cisTopic,1561,0.1,0.2184678109743762,H3K27ac,scCutTagPro_Zhang_2021,20,raw
511,Chromscape_LSI,16,0.001,0.0029189890447818,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
512,Chromscape_PCA,16,0.001,0.0018178614901659,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
513,Signac,16,0.001,0.0026507143314754,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
514,Chromscape_LSI,47,0.003,0.0077955571185745,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
515,Chromscape_PCA,47,0.003,0.0048144619239036,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
516,Signac,47,0.003,0.0074043480098088,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
517,Chromscape_LSI,78,0.005,0.0123178442417343,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
518,Chromscape_PCA,78,0.005,0.0077765786011029,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
519,Signac,78,0.005,0.0117535741214388,H3K27ac,scCutTagPro_Zhang_2021,PseudoBulk,raw
