,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
1509,Chromscape_LSI,300,0.1,0.3813088888888888,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_3000
1510,Chromscape_LSI,3,0.001,0.0171111111111111,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1511,Chromscape_LSI,9,0.003,0.0443333333333333,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1512,Chromscape_LSI,15,0.005,0.0682444444444444,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1513,Chromscape_LSI,30,0.01,0.1138222222222222,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1514,Chromscape_LSI,90,0.03,0.220937037037037,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1515,Chromscape_LSI,150,0.05,0.2847933333333333,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1516,Chromscape_LSI,300,0.1,0.36587,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_3000
1517,Chromscape_LSI,3,0.001,0.0131111111111111,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1518,Chromscape_LSI,9,0.003,0.0299629629629629,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1519,Chromscape_LSI,15,0.005,0.0451111111111111,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1520,Chromscape_LSI,30,0.01,0.0745666666666666,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1521,Chromscape_LSI,90,0.03,0.1535814814814814,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1522,Chromscape_LSI,150,0.05,0.2039288888888888,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1523,Chromscape_LSI,300,0.1,0.2841988888888889,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_3000
1524,Chromscape_LSI,3,0.001,0.0208888888888888,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1525,Chromscape_LSI,9,0.003,0.0511481481481481,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1526,Chromscape_LSI,15,0.005,0.0734888888888889,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1527,Chromscape_LSI,30,0.01,0.1179,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1528,Chromscape_LSI,90,0.03,0.2233444444444444,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1529,Chromscape_LSI,150,0.05,0.2877111111111111,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1530,Chromscape_LSI,300,0.1,0.3691033333333333,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_3000
1531,Chromscape_LSI,3,0.001,0.0155555555555555,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1532,Chromscape_LSI,9,0.003,0.0367407407407407,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1533,Chromscape_LSI,15,0.005,0.0572444444444444,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1534,Chromscape_LSI,30,0.01,0.0934555555555555,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1535,Chromscape_LSI,90,0.03,0.1822296296296296,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1536,Chromscape_LSI,150,0.05,0.2404822222222222,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1537,Chromscape_LSI,300,0.1,0.3223766666666666,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_3000
1538,Chromscape_LSI,3,0.001,0.0236666666666666,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1539,Chromscape_LSI,9,0.003,0.0573333333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1540,Chromscape_LSI,15,0.005,0.0831777777777777,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1541,Chromscape_LSI,30,0.01,0.1315,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1542,Chromscape_LSI,90,0.03,0.2380333333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1543,Chromscape_LSI,150,0.05,0.3019333333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1544,Chromscape_LSI,300,0.1,0.3833033333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_3000
1545,Chromscape_LSI,3,0.001,0.0233333333333333,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1546,Chromscape_LSI,9,0.003,0.0537407407407407,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1547,Chromscape_LSI,15,0.005,0.0798444444444444,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1548,Chromscape_LSI,30,0.01,0.1289888888888888,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1549,Chromscape_LSI,90,0.03,0.2386666666666666,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1550,Chromscape_LSI,150,0.05,0.3027311111111111,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1551,Chromscape_LSI,300,0.1,0.38283,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_3000
1552,Chromscape_LSI,3,0.001,0.0232222222222222,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1553,Chromscape_LSI,9,0.003,0.0563703703703703,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1554,Chromscape_LSI,15,0.005,0.0809333333333333,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1555,Chromscape_LSI,30,0.01,0.1299222222222222,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1556,Chromscape_LSI,90,0.03,0.2392111111111111,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1557,Chromscape_LSI,150,0.05,0.3035088888888889,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1558,Chromscape_LSI,300,0.1,0.3838,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_3000
1559,Chromscape_LSI,3,0.001,0.0162222222222222,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1560,Chromscape_LSI,9,0.003,0.0422962962962963,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1561,Chromscape_LSI,15,0.005,0.0631777777777777,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1562,Chromscape_LSI,30,0.01,0.1034555555555555,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1563,Chromscape_LSI,90,0.03,0.2006666666666666,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1564,Chromscape_LSI,150,0.05,0.26158,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1565,Chromscape_LSI,300,0.1,0.3455933333333333,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_3000
1566,Chromscape_LSI,9,0.001,0.026037037037037,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1567,Chromscape_LSI,27,0.003,0.0587283950617283,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1568,Chromscape_LSI,45,0.005,0.0854222222222222,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1569,Chromscape_LSI,90,0.01,0.138137037037037,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1570,Chromscape_LSI,270,0.03,0.2608818930041152,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1571,Chromscape_LSI,450,0.05,0.3282693827160494,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1572,Chromscape_LSI,900,0.1,0.4098928395061728,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_9000
1573,Chromscape_LSI,9,0.001,0.0222098765432098,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1574,Chromscape_LSI,27,0.003,0.0527283950617284,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1575,Chromscape_LSI,45,0.005,0.0766666666666666,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1576,Chromscape_LSI,90,0.01,0.125420987654321,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1577,Chromscape_LSI,270,0.03,0.2452748971193415,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1578,Chromscape_LSI,450,0.05,0.3117592592592592,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1579,Chromscape_LSI,900,0.1,0.3941791358024691,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_9000
1580,Chromscape_LSI,9,0.001,0.0198148148148148,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1581,Chromscape_LSI,27,0.003,0.0478230452674897,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1582,Chromscape_LSI,45,0.005,0.0714222222222222,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1583,Chromscape_LSI,90,0.01,0.1150222222222222,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1584,Chromscape_LSI,270,0.03,0.2164333333333333,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1585,Chromscape_LSI,450,0.05,0.2777720987654321,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1586,Chromscape_LSI,900,0.1,0.3626507407407407,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_9000
1587,Chromscape_LSI,9,0.001,0.0284814814814814,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1588,Chromscape_LSI,27,0.003,0.0628930041152263,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1589,Chromscape_LSI,45,0.005,0.090195061728395,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1590,Chromscape_LSI,90,0.01,0.1426703703703703,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1591,Chromscape_LSI,270,0.03,0.255759670781893,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1592,Chromscape_LSI,450,0.05,0.319953086419753,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1593,Chromscape_LSI,900,0.1,0.4017712345679012,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_9000
1594,Chromscape_LSI,9,0.001,0.0254320987654321,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1595,Chromscape_LSI,27,0.003,0.0579135802469135,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1596,Chromscape_LSI,45,0.005,0.0840839506172839,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1597,Chromscape_LSI,90,0.01,0.1338543209876543,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1598,Chromscape_LSI,270,0.03,0.2447958847736625,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1599,Chromscape_LSI,450,0.05,0.3087879012345679,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1600,Chromscape_LSI,900,0.1,0.3906045679012345,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_9000
1601,Chromscape_LSI,9,0.001,0.0281975308641975,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1602,Chromscape_LSI,27,0.003,0.0640288065843621,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1603,Chromscape_LSI,45,0.005,0.091637037037037,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1604,Chromscape_LSI,90,0.01,0.1447765432098765,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1605,Chromscape_LSI,270,0.03,0.2592139917695473,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1606,Chromscape_LSI,450,0.05,0.323759012345679,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1607,Chromscape_LSI,900,0.1,0.4057338271604938,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_9000
1608,Chromscape_LSI,9,0.001,0.0282345679012345,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1609,Chromscape_LSI,27,0.003,0.0645555555555555,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1610,Chromscape_LSI,45,0.005,0.0920641975308642,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1611,Chromscape_LSI,90,0.01,0.1447543209876543,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1612,Chromscape_LSI,270,0.03,0.2654102880658436,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1613,Chromscape_LSI,450,0.05,0.330893086419753,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1614,Chromscape_LSI,900,0.1,0.4116137037037037,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_9000
1615,Chromscape_LSI,9,0.001,0.0285308641975308,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1616,Chromscape_LSI,27,0.003,0.0652510288065843,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1617,Chromscape_LSI,45,0.005,0.0937703703703703,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1618,Chromscape_LSI,90,0.01,0.1477543209876543,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1619,Chromscape_LSI,270,0.03,0.2638460905349794,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1620,Chromscape_LSI,450,0.05,0.3272686419753086,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1621,Chromscape_LSI,900,0.1,0.4081361728395061,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_9000
1622,Chromscape_LSI,9,0.001,0.0270123456790123,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1623,Chromscape_LSI,27,0.003,0.0613415637860082,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1624,Chromscape_LSI,45,0.005,0.0880814814814814,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1625,Chromscape_LSI,90,0.01,0.1394061728395061,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1626,Chromscape_LSI,270,0.03,0.251619341563786,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1627,Chromscape_LSI,450,0.05,0.3159338271604938,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1628,Chromscape_LSI,900,0.1,0.3969028395061728,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_9000
1629,Chromscape_LSI,2,0.001,0.01975,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1630,Chromscape_LSI,6,0.003,0.0409166666666666,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1631,Chromscape_LSI,10,0.005,0.06175,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1632,Chromscape_LSI,20,0.01,0.103125,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1633,Chromscape_LSI,60,0.03,0.2086583333333333,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1634,Chromscape_LSI,100,0.05,0.27077,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1635,Chromscape_LSI,200,0.1,0.3460725,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_2000
1636,Chromscape_LSI,2,0.001,0.013,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1637,Chromscape_LSI,6,0.003,0.0384166666666666,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1638,Chromscape_LSI,10,0.005,0.0564,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1639,Chromscape_LSI,20,0.01,0.09475,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1640,Chromscape_LSI,60,0.03,0.1957,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1641,Chromscape_LSI,100,0.05,0.255585,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1642,Chromscape_LSI,200,0.1,0.32847,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_2000
1643,Chromscape_LSI,2,0.001,0.01,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1644,Chromscape_LSI,6,0.003,0.0215,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1645,Chromscape_LSI,10,0.005,0.03325,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1646,Chromscape_LSI,20,0.01,0.057225,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1647,Chromscape_LSI,60,0.03,0.1200833333333333,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1648,Chromscape_LSI,100,0.05,0.165125,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1649,Chromscape_LSI,200,0.1,0.245045,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_2000
1650,Chromscape_LSI,2,0.001,0.01575,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1651,Chromscape_LSI,6,0.003,0.0388333333333333,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1652,Chromscape_LSI,10,0.005,0.0578,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1653,Chromscape_LSI,20,0.01,0.095975,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1654,Chromscape_LSI,60,0.03,0.1915666666666666,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1655,Chromscape_LSI,100,0.05,0.250845,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1656,Chromscape_LSI,200,0.1,0.3354925,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_2000
1657,Chromscape_LSI,2,0.001,0.01125,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1658,Chromscape_LSI,6,0.003,0.02925,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1659,Chromscape_LSI,10,0.005,0.04275,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1660,Chromscape_LSI,20,0.01,0.07305,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1661,Chromscape_LSI,60,0.03,0.153475,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1662,Chromscape_LSI,100,0.05,0.20646,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1663,Chromscape_LSI,200,0.1,0.289085,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_2000
1664,Chromscape_LSI,2,0.001,0.0185,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1665,Chromscape_LSI,6,0.003,0.0451666666666666,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1666,Chromscape_LSI,10,0.005,0.0681,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1667,Chromscape_LSI,20,0.01,0.11,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1668,Chromscape_LSI,60,0.03,0.2122583333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1669,Chromscape_LSI,100,0.05,0.274055,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1670,Chromscape_LSI,200,0.1,0.3522625,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_2000
1671,Chromscape_LSI,2,0.001,0.01825,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1672,Chromscape_LSI,6,0.003,0.04775,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1673,Chromscape_LSI,10,0.005,0.0653,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1674,Chromscape_LSI,20,0.01,0.107025,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1675,Chromscape_LSI,60,0.03,0.2149083333333333,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1676,Chromscape_LSI,100,0.05,0.274375,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1677,Chromscape_LSI,200,0.1,0.350945,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_2000
1678,Chromscape_LSI,2,0.001,0.01875,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1679,Chromscape_LSI,6,0.003,0.0466666666666666,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1680,Chromscape_LSI,10,0.005,0.06665,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1681,Chromscape_LSI,20,0.01,0.10945,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1682,Chromscape_LSI,60,0.03,0.2142583333333333,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1683,Chromscape_LSI,100,0.05,0.275035,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1684,Chromscape_LSI,200,0.1,0.3526525,H3K27ac,PairedTag_Zhu_2021,200,sampled_cell_n_2000
1685,Chromscape_LSI,2,0.001,0.0095,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1686,Chromscape_LSI,6,0.003,0.0303333333333333,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1687,Chromscape_LSI,10,0.005,0.04745,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1688,Chromscape_LSI,20,0.01,0.082975,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1689,Chromscape_LSI,60,0.03,0.1692083333333333,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1690,Chromscape_LSI,100,0.05,0.226285,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1691,Chromscape_LSI,200,0.1,0.3110225,H3K27ac,PairedTag_Zhu_2021,30,sampled_cell_n_2000
1692,Chromscape_LSI,10,0.001,0.02649,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1693,Chromscape_LSI,30,0.003,0.06035,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1694,Chromscape_LSI,50,0.005,0.088056,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1695,Chromscape_LSI,100,0.01,0.141437,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1696,Chromscape_LSI,300,0.03,0.2634256666666666,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1697,Chromscape_LSI,500,0.05,0.3300254,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1698,Chromscape_LSI,1000,0.1,0.4106502,H3K27ac,PairedTag_Zhu_2021,500,sampled_cell_n_10000
1699,Chromscape_LSI,10,0.001,0.02284,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1700,Chromscape_LSI,30,0.003,0.05333,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1701,Chromscape_LSI,50,0.005,0.077618,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1702,Chromscape_LSI,100,0.01,0.126811,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1703,Chromscape_LSI,300,0.03,0.246677,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1704,Chromscape_LSI,500,0.05,0.3133212,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1705,Chromscape_LSI,1000,0.1,0.39482,H3K27ac,PairedTag_Zhu_2021,1000,sampled_cell_n_10000
1706,Chromscape_LSI,10,0.001,0.02229,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1707,Chromscape_LSI,30,0.003,0.05166,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1708,Chromscape_LSI,50,0.005,0.075322,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1709,Chromscape_LSI,100,0.01,0.120182,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1710,Chromscape_LSI,300,0.03,0.2284183333333333,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1711,Chromscape_LSI,500,0.05,0.2913972,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1712,Chromscape_LSI,1000,0.1,0.3763794,H3K27ac,PairedTag_Zhu_2021,10,sampled_cell_n_10000
1713,Chromscape_LSI,10,0.001,0.02949,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1714,Chromscape_LSI,30,0.003,0.0652133333333333,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1715,Chromscape_LSI,50,0.005,0.093724,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1716,Chromscape_LSI,100,0.01,0.14753,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1717,Chromscape_LSI,300,0.03,0.2623023333333333,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1718,Chromscape_LSI,500,0.05,0.3270238,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1719,Chromscape_LSI,1000,0.1,0.4080521,H3K27ac,PairedTag_Zhu_2021,50,sampled_cell_n_10000
1720,Chromscape_LSI,10,0.001,0.02752,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1721,Chromscape_LSI,30,0.003,0.0618133333333333,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1722,Chromscape_LSI,50,0.005,0.089828,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1723,Chromscape_LSI,100,0.01,0.14195,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1724,Chromscape_LSI,300,0.03,0.2556353333333333,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1725,Chromscape_LSI,500,0.05,0.3199734,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1726,Chromscape_LSI,1000,0.1,0.400297,H3K27ac,PairedTag_Zhu_2021,20,sampled_cell_n_10000
1727,Chromscape_LSI,10,0.001,0.02891,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1728,Chromscape_LSI,30,0.003,0.0656933333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1729,Chromscape_LSI,50,0.005,0.094786,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1730,Chromscape_LSI,100,0.01,0.148663,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1731,Chromscape_LSI,300,0.03,0.2649143333333333,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1732,Chromscape_LSI,500,0.05,0.3301176,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1733,Chromscape_LSI,1000,0.1,0.4113168,H3K27ac,PairedTag_Zhu_2021,100,sampled_cell_n_10000
1734,Chromscape_LSI,10,0.001,0.0286,H3K27ac,PairedTag_Zhu_2021,300,sampled_cell_n_10000
