,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
15653,NMF,13,0.001,0.0231327074406846,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15654,TFIDF-NMF,13,0.001,0.0283135318623669,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15655,NMF,39,0.003,0.0536222251235366,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15656,TFIDF-NMF,39,0.003,0.0643280753603234,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15657,NMF,65,0.005,0.0789479306374847,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15658,TFIDF-NMF,65,0.005,0.0950375654279372,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15659,NMF,130,0.01,0.1271373126179483,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15660,TFIDF-NMF,130,0.01,0.155633627289236,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15661,NMF,389,0.03,0.2379093882890426,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15662,TFIDF-NMF,389,0.03,0.2833312641381233,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15663,NMF,648,0.05,0.2986457565419145,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15664,TFIDF-NMF,648,0.05,0.3492510634123297,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15665,NMF,1296,0.1,0.3681419310196376,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15666,TFIDF-NMF,1296,0.1,0.4277285598358735,H3K4me1,PairedTag_Zhu_2021,300,filtered_q_10
15667,NMF,13,0.001,0.024497644000807,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15668,TFIDF-NMF,13,0.001,0.0290553452102595,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15669,NMF,39,0.003,0.0552838870228162,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15670,TFIDF-NMF,39,0.003,0.0660945802127718,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15671,NMF,65,0.005,0.0807733849239789,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15672,TFIDF-NMF,65,0.005,0.0975787212324783,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15673,NMF,130,0.01,0.1304262162771652,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15674,TFIDF-NMF,130,0.01,0.1596744329578768,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15675,NMF,389,0.03,0.2442012622222998,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15676,TFIDF-NMF,389,0.03,0.2903815344755026,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15677,NMF,648,0.05,0.3048008566350643,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15678,TFIDF-NMF,648,0.05,0.3567836467851897,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15679,NMF,1296,0.1,0.3775466772769786,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15680,TFIDF-NMF,1296,0.1,0.4357972544627124,H3K4me1,PairedTag_Zhu_2021,200,filtered_q_10
15681,NMF,13,0.001,0.0175898781052306,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15682,TFIDF-NMF,13,0.001,0.0296606649021399,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15683,NMF,39,0.003,0.0413101017174462,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15684,TFIDF-NMF,39,0.003,0.0670599266494961,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15685,NMF,65,0.005,0.0606411641128505,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15686,TFIDF-NMF,65,0.005,0.0983098524681613,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15687,NMF,130,0.01,0.0989905403961876,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15688,TFIDF-NMF,130,0.01,0.1588697138380829,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15689,NMF,389,0.03,0.1943065531875059,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15690,TFIDF-NMF,389,0.03,0.2848522217801769,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15691,NMF,648,0.05,0.2526773417453868,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15692,TFIDF-NMF,648,0.05,0.348325994692939,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15693,NMF,1296,0.1,0.3411111134922404,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15694,TFIDF-NMF,1296,0.1,0.4256269751467252,H3K4me1,PairedTag_Zhu_2021,30,filtered_q_10
15695,NMF,6,0.001,0.0199557681427763,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15696,TFIDF-NMF,6,0.001,0.0201100653191379,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15697,NMF,19,0.003,0.0504957811903621,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15698,TFIDF-NMF,19,0.003,0.0530701077643963,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15699,NMF,32,0.005,0.0747184076531399,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15700,TFIDF-NMF,32,0.005,0.0802200663477858,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15701,NMF,65,0.01,0.1256406300072401,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15702,TFIDF-NMF,65,0.01,0.1363464802440269,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15703,NMF,194,0.03,0.255396822114444,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15704,TFIDF-NMF,194,0.03,0.2726256130131375,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15705,NMF,324,0.05,0.3346905770142925,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15706,TFIDF-NMF,324,0.05,0.3564802909168491,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15707,NMF,648,0.1,0.4147672398521033,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15708,TFIDF-NMF,648,0.1,0.4409065625827442,H3K4me1,PairedTag_Zhu_2021,500,filtered_cell_q_30_80
15709,NMF,6,0.001,0.0174870133209895,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15710,TFIDF-NMF,6,0.001,0.0197757547703543,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15711,NMF,19,0.003,0.046126734828121,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15712,TFIDF-NMF,19,0.003,0.0502034286456768,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15713,NMF,32,0.005,0.0695783829655917,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15714,TFIDF-NMF,32,0.005,0.0755766856966517,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15715,NMF,65,0.01,0.1195447046395974,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15716,TFIDF-NMF,65,0.01,0.1277461930138986,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15717,NMF,194,0.03,0.2465350739751565,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15718,TFIDF-NMF,194,0.03,0.25963919911812,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15719,NMF,324,0.05,0.3241559849207845,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15720,TFIDF-NMF,324,0.05,0.3417387196382207,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15721,NMF,648,0.1,0.4030739902583239,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15722,TFIDF-NMF,648,0.1,0.4281901417438629,H3K4me1,PairedTag_Zhu_2021,1000,filtered_cell_q_30_80
15723,NMF,6,0.001,0.0198271871624749,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15724,TFIDF-NMF,6,0.001,0.0209329835930669,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15725,NMF,19,0.003,0.049569998132192,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15726,TFIDF-NMF,19,0.003,0.0539471653984521,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15727,NMF,32,0.005,0.0753355963585866,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15728,TFIDF-NMF,32,0.005,0.082360939669804,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15729,NMF,65,0.01,0.1260465502712069,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15730,TFIDF-NMF,65,0.01,0.1394253023631206,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15731,NMF,194,0.03,0.2482522265718826,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15732,TFIDF-NMF,194,0.03,0.2689057785087894,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15733,NMF,324,0.05,0.3222891795771495,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15734,TFIDF-NMF,324,0.05,0.346680039088618,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15735,NMF,648,0.1,0.404866504368896,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15736,TFIDF-NMF,648,0.1,0.426275237589078,H3K4me1,PairedTag_Zhu_2021,10,filtered_cell_q_30_80
15737,NMF,6,0.001,0.0210615645733683,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15738,TFIDF-NMF,6,0.001,0.0217301856709355,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15739,NMF,19,0.003,0.0529564151081298,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15740,TFIDF-NMF,19,0.003,0.0577639902873987,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15741,NMF,32,0.005,0.0799548680759142,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15742,TFIDF-NMF,32,0.005,0.0859483490202129,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15743,NMF,65,0.01,0.1343572335703179,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15744,TFIDF-NMF,65,0.01,0.1456517868799924,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15745,NMF,194,0.03,0.2669420685683926,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15746,TFIDF-NMF,194,0.03,0.2841000736490646,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15747,NMF,324,0.05,0.3490745026773417,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15748,TFIDF-NMF,324,0.05,0.3665548488363897,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15749,NMF,648,0.1,0.4336248311779351,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15750,TFIDF-NMF,648,0.1,0.4481025733340191,H3K4me1,PairedTag_Zhu_2021,50,filtered_cell_q_30_80
15751,NMF,6,0.001,0.019287147045209,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15752,TFIDF-NMF,6,0.001,0.0220644962197191,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15753,NMF,19,0.003,0.0480026636565182,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15754,TFIDF-NMF,19,0.003,0.0561722930996678,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15755,NMF,32,0.005,0.0737926245949699,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15756,TFIDF-NMF,32,0.005,0.0851190016972689,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15757,NMF,65,0.01,0.1251255148184634,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15758,TFIDF-NMF,65,0.01,0.1437812303419463,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15759,NMF,194,0.03,0.2510049200120256,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15760,TFIDF-NMF,194,0.03,0.281519970349491,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15761,NMF,324,0.05,0.3303354915888989,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15762,TFIDF-NMF,324,0.05,0.3634389030804193,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15763,NMF,648,0.1,0.4113524623733953,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15764,TFIDF-NMF,648,0.1,0.4474987189524555,H3K4me1,PairedTag_Zhu_2021,20,filtered_cell_q_30_80
15765,NMF,6,0.001,0.0198786195545954,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15766,TFIDF-NMF,6,0.001,0.0213958751221519,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15767,NMF,19,0.003,0.0528021179317681,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15768,TFIDF-NMF,19,0.003,0.055766247898716,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15769,NMF,32,0.005,0.078995332510415,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15770,TFIDF-NMF,32,0.005,0.0854034871161857,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15771,NMF,65,0.01,0.1326575908276263,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15772,TFIDF-NMF,65,0.01,0.1447521156516681,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15773,NMF,194,0.03,0.2601084534173643,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15774,TFIDF-NMF,194,0.03,0.2781135022754857,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15775,NMF,324,0.05,0.3385184804204503,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15776,TFIDF-NMF,324,0.05,0.357392739651136,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15777,NMF,648,0.1,0.4178950912543979,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15778,TFIDF-NMF,648,0.1,0.4373448694283956,H3K4me1,PairedTag_Zhu_2021,100,filtered_cell_q_30_80
15779,NMF,6,0.001,0.0204443758679216,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15780,TFIDF-NMF,6,0.001,0.0206243892403435,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15781,NMF,19,0.003,0.0512672670721704,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15782,TFIDF-NMF,19,0.003,0.0543044851752897,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15783,NMF,32,0.005,0.0773655685850949,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15784,TFIDF-NMF,32,0.005,0.082471840765314,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15785,NMF,65,0.01,0.1304998041612761,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15786,TFIDF-NMF,65,0.01,0.1404982611895125,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15787,NMF,194,0.03,0.2617238016915424,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15788,TFIDF-NMF,194,0.03,0.2775615319641712,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15789,NMF,324,0.05,0.3430059566329689,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15790,TFIDF-NMF,324,0.05,0.360723463266795,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15791,NMF,648,0.1,0.4237893386365844,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15792,TFIDF-NMF,648,0.1,0.4446804143545901,H3K4me1,PairedTag_Zhu_2021,300,filtered_cell_q_30_80
15793,NMF,6,0.001,0.019750038574294,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15794,TFIDF-NMF,6,0.001,0.020855835004886,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15795,NMF,19,0.003,0.0515271360007796,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15796,TFIDF-NMF,19,0.003,0.0558880614590016,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15797,NMF,32,0.005,0.0773703903718562,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15798,TFIDF-NMF,32,0.005,0.08360496065422,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15799,NMF,65,0.01,0.1303478807876277,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15800,TFIDF-NMF,65,0.01,0.1415451081860586,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15801,NMF,194,0.03,0.2633335825418312,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15802,TFIDF-NMF,194,0.03,0.2800947098338203,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15803,NMF,324,0.05,0.3453623221534552,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15804,TFIDF-NMF,324,0.05,0.3626855137810237,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15805,NMF,648,0.1,0.4262238051969574,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15806,TFIDF-NMF,648,0.1,0.4453071275770962,H3K4me1,PairedTag_Zhu_2021,200,filtered_cell_q_30_80
15807,NMF,6,0.001,0.0205472406521627,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15808,TFIDF-NMF,6,0.001,0.0222702257882014,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15809,NMF,19,0.003,0.0508287382551425,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15810,TFIDF-NMF,19,0.003,0.0572117688141043,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15811,NMF,32,0.005,0.077240202129301,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15812,TFIDF-NMF,32,0.005,0.0862280126523684,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15813,NMF,65,0.01,0.1304095996581724,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15814,TFIDF-NMF,65,0.01,0.1462143781230342,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15815,NMF,194,0.03,0.2552051436633967,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15816,TFIDF-NMF,194,0.03,0.2841748361984357,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15817,NMF,324,0.05,0.3340514819196092,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15818,TFIDF-NMF,324,0.05,0.3651661742491347,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15819,NMF,648,0.1,0.4160630503980295,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
15820,TFIDF-NMF,648,0.1,0.4496784046814906,H3K4me1,PairedTag_Zhu_2021,30,filtered_cell_q_30_80
16073,NMF,13,0.001,0.0229546722371903,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16074,TFIDF-NMF,13,0.001,0.0263254720900146,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16075,NMF,39,0.003,0.052279048421619,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16076,TFIDF-NMF,39,0.003,0.0617366740650184,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16077,NMF,65,0.005,0.0768803484742383,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16078,TFIDF-NMF,65,0.005,0.0912109954541678,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16079,NMF,130,0.01,0.1245207885772613,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16080,TFIDF-NMF,130,0.01,0.1504741670919729,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16081,NMF,389,0.03,0.2332045143625285,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16082,TFIDF-NMF,389,0.03,0.2784121987585622,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16083,NMF,648,0.05,0.2923445741683668,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16084,TFIDF-NMF,648,0.05,0.3461398799148889,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16085,NMF,1296,0.1,0.3635549236038486,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16086,TFIDF-NMF,1296,0.1,0.4262338059398698,H3K4me1,PairedTag_Zhu_2021,500,filtered_hvg_10
16087,NMF,13,0.001,0.0214532420210556,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16088,TFIDF-NMF,13,0.001,0.0249664700366752,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16089,NMF,39,0.003,0.0492049739079518,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16090,TFIDF-NMF,39,0.003,0.0573530517212047,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16091,NMF,65,0.005,0.0717339441918982,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16092,TFIDF-NMF,65,0.005,0.0848753160124862,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16093,NMF,130,0.01,0.1164213737196301,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16094,TFIDF-NMF,130,0.01,0.141184883624322,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16095,NMF,389,0.03,0.219409196508362,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16096,TFIDF-NMF,389,0.03,0.2665418274259463,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16097,NMF,648,0.05,0.2727897881937896,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16098,TFIDF-NMF,648,0.05,0.3339529031680449,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16099,NMF,1296,0.1,0.343092808322904,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16100,TFIDF-NMF,1296,0.1,0.415176139275108,H3K4me1,PairedTag_Zhu_2021,1000,filtered_hvg_10
16101,NMF,13,0.001,0.0117681269509691,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16102,TFIDF-NMF,13,0.001,0.0314944274981306,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16103,NMF,39,0.003,0.0281078022938846,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16104,TFIDF-NMF,39,0.003,0.0699579441285968,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16105,NMF,65,0.005,0.0424886947645781,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16106,TFIDF-NMF,65,0.005,0.1017862865417255,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16107,NMF,130,0.01,0.0716389920833679,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16108,TFIDF-NMF,130,0.01,0.1638511388318516,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16109,NMF,389,0.03,0.147911692830417,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16110,TFIDF-NMF,389,0.03,0.2909433903889122,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16111,NMF,648,0.05,0.1954289223389928,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16112,TFIDF-NMF,648,0.05,0.3549911326746177,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16113,NMF,1296,0.1,0.2728581266036906,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16114,TFIDF-NMF,1296,0.1,0.4316273613658919,H3K4me1,PairedTag_Zhu_2021,10,filtered_hvg_10
16115,NMF,13,0.001,0.019999287859186,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16116,TFIDF-NMF,13,0.001,0.0300879493905261,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16117,NMF,39,0.003,0.0466531359912011,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16118,TFIDF-NMF,39,0.003,0.0686305927781008,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16119,NMF,65,0.005,0.0690016972689399,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16120,TFIDF-NMF,65,0.005,0.1007643644736686,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16121,NMF,130,0.01,0.1125135010029316,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16122,TFIDF-NMF,130,0.01,0.1638042562282648,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16123,NMF,389,0.03,0.217927507299367,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16124,TFIDF-NMF,389,0.03,0.2944440323682951,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16125,NMF,648,0.05,0.2756211890026116,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16126,TFIDF-NMF,648,0.05,0.3578249146127045,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16127,NMF,1296,0.1,0.3550508394909336,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16128,TFIDF-NMF,1296,0.1,0.4338224053786852,H3K4me1,PairedTag_Zhu_2021,50,filtered_hvg_10
16129,NMF,13,0.001,0.0148540704782025,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16130,TFIDF-NMF,13,0.001,0.0304796268382134,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16131,NMF,39,0.003,0.0364279808038487,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16132,TFIDF-NMF,39,0.003,0.0691033751518244,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16133,NMF,65,0.005,0.0543600821335738,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16134,TFIDF-NMF,65,0.005,0.1008355785550663,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16135,NMF,130,0.01,0.0906359417468814,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16136,TFIDF-NMF,130,0.01,0.1631455259753362,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16137,NMF,389,0.03,0.1818832505853574,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16138,TFIDF-NMF,389,0.03,0.2915215089867197,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
16139,NMF,648,0.05,0.2360887284960216,H3K4me1,PairedTag_Zhu_2021,20,filtered_hvg_10
