,Method,K,fraction,frac. shared neighbors,Mark,Dataset,binsize,feature_selection
1227,Signac,780,0.05,0.1197808299288214,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1228,cisTopic,780,0.05,0.1269441035825813,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1229,NMF,780,0.05,0.1199280986807413,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1230,TFIDF-NMF,780,0.05,0.1660638750490758,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1231,SnapATAC,780,0.05,0.0499990965107244,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1232,Chromscape_LSI,1561,0.1,0.2166182809249201,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1233,Chromscape_PCA,1561,0.1,0.1375910405669884,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1234,Signac,1561,0.1,0.1988980470005129,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1235,cisTopic,1561,0.1,0.2184677699329905,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1236,NMF,1561,0.1,0.2147550430526188,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1237,TFIDF-NMF,1561,0.1,0.2580275206295551,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1238,SnapATAC,1561,0.1,0.1000391165447717,H3K27ac,scCutTagPro_Zhang_2021,20,raw
1239,Chromscape_LSI,16,0.001,0.0052333589595746,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1240,Chromscape_PCA,16,0.001,0.0022222756102248,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1241,Signac,16,0.001,0.0023183740149913,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1242,cisTopic,16,0.001,0.004784899737331,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1243,NMF,16,0.001,0.003391472868217,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1244,TFIDF-NMF,16,0.001,0.0057418796847972,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1245,SnapATAC,16,0.001,0.0039400345954257,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1246,PeakVI,16,0.001,0.0038799730924466,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1247,SCALE,16,0.001,0.0037158049843039,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1248,Chromscape_LSI,47,0.003,0.0128567397696091,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1249,Chromscape_PCA,47,0.003,0.0057291006416102,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1250,Signac,47,0.003,0.0058831307088245,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1251,cisTopic,47,0.003,0.012396012665906,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1252,NMF,47,0.003,0.0092881493628198,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1253,TFIDF-NMF,47,0.003,0.0148972973857144,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1254,SnapATAC,47,0.003,0.010430425436498,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1255,PeakVI,47,0.003,0.0105599197407932,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1256,SCALE,47,0.003,0.0104399671220776,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1257,Chromscape_LSI,78,0.005,0.0198126984596329,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1258,Chromscape_PCA,78,0.005,0.0088878704100691,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1259,Signac,78,0.005,0.0090743177423938,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1260,cisTopic,78,0.005,0.0192484283393374,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1261,NMF,78,0.005,0.0145141445352861,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1262,TFIDF-NMF,78,0.005,0.0227309688197637,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1263,SnapATAC,78,0.005,0.0161880637567741,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1264,PeakVI,78,0.005,0.016625845378488,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1265,SCALE,78,0.005,0.0165962766385599,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1266,Chromscape_LSI,156,0.01,0.0354192436644867,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1267,Chromscape_PCA,156,0.01,0.0160554151040408,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1268,Signac,156,0.01,0.0164229709684255,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1269,cisTopic,156,0.01,0.0344065143219477,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1270,NMF,156,0.01,0.0268529333011362,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1271,TFIDF-NMF,156,0.01,0.0402077368250729,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1272,SnapATAC,156,0.01,0.0291510814766628,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1273,PeakVI,156,0.01,0.0302619626086856,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1274,SCALE,156,0.01,0.0303983073539098,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1275,Chromscape_LSI,468,0.03,0.0849496208904242,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1276,Chromscape_PCA,468,0.03,0.0411550316412895,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1277,Signac,468,0.03,0.0419084869401994,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1278,cisTopic,468,0.03,0.0846965070009467,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1279,NMF,468,0.03,0.0690480727478613,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1280,TFIDF-NMF,468,0.03,0.0955192133839068,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1281,SnapATAC,468,0.03,0.0733445749301986,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1282,PeakVI,468,0.03,0.076876259751524,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1283,SCALE,468,0.03,0.0783972702577353,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1284,Chromscape_LSI,780,0.05,0.1244878447838278,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1285,Chromscape_PCA,780,0.05,0.0634981297771995,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1286,Signac,780,0.05,0.0652193589825725,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1287,cisTopic,780,0.05,0.1269441035825813,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1288,NMF,780,0.05,0.1052730098184643,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1289,TFIDF-NMF,780,0.05,0.1383454811573204,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1290,SnapATAC,780,0.05,0.1120610890166915,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1291,PeakVI,780,0.05,0.1170292944077299,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1292,SCALE,780,0.05,0.1200397206739701,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1293,Chromscape_LSI,1561,0.1,0.2064853269453237,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1294,Chromscape_PCA,1561,0.1,0.1142078751934742,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1295,Signac,1561,0.1,0.1196619470304279,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1296,cisTopic,1561,0.1,0.2184677699329905,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1297,NMF,1561,0.1,0.1845193616636273,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1298,TFIDF-NMF,1561,0.1,0.2224538734839363,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1299,SnapATAC,1561,0.1,0.1974443611167508,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1300,PeakVI,1561,0.1,0.2053794257645261,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1301,SCALE,1561,0.1,0.2108857843269432,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk5000,raw
1302,Chromscape_LSI,16,0.001,0.0051692933563969,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1303,Chromscape_PCA,16,0.001,0.0022262797104234,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1304,Signac,16,0.001,0.0024505093215452,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1305,cisTopic,16,0.001,0.004784899737331,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1306,NMF,16,0.001,0.0031552309564994,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1307,TFIDF-NMF,16,0.001,0.0055897238772503,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1308,SnapATAC,16,0.001,0.0036517393811262,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1309,PeakVI,16,0.001,0.003351431866231,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1310,SCALE,16,0.001,0.0031151899545134,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1311,Chromscape_LSI,47,0.003,0.0129180791769069,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1312,Chromscape_PCA,47,0.003,0.0059185712552632,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1313,Signac,47,0.003,0.006443363962144,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1314,cisTopic,47,0.003,0.012396012665906,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1315,NMF,47,0.003,0.0088069757900174,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1316,TFIDF-NMF,47,0.003,0.0142348317868987,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1317,SnapATAC,47,0.003,0.0096943525489249,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1318,PeakVI,47,0.003,0.0091709229399841,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1319,SCALE,47,0.003,0.0086025110990249,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1320,Chromscape_LSI,78,0.005,0.01991126092606,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1321,Chromscape_PCA,78,0.005,0.0093240093240093,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1322,Signac,78,0.005,0.0097166164819441,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1323,cisTopic,78,0.005,0.0192484283393374,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1324,NMF,78,0.005,0.013954802538312,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1325,TFIDF-NMF,78,0.005,0.02216094922226,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1326,SnapATAC,78,0.005,0.0149593183419821,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1327,PeakVI,78,0.005,0.0146266700177905,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1328,SCALE,78,0.005,0.0138217432086353,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1329,Chromscape_LSI,156,0.01,0.0354299212650164,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1330,Chromscape_PCA,156,0.01,0.017082928816544,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1331,Signac,156,0.01,0.017090321001526,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1332,cisTopic,156,0.01,0.0344065143219477,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1333,NMF,156,0.01,0.0262192587773983,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1334,TFIDF-NMF,156,0.01,0.0399317619190769,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1335,SnapATAC,156,0.01,0.0269252124431828,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1336,PeakVI,156,0.01,0.0271042675905255,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1337,SCALE,156,0.01,0.0260311687372998,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1338,Chromscape_LSI,468,0.03,0.084387404154846,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1339,Chromscape_PCA,468,0.03,0.044164061605922,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1340,Signac,468,0.03,0.042935863760388,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1341,cisTopic,468,0.03,0.0846965070009467,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1342,NMF,468,0.03,0.0688530011997242,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1343,TFIDF-NMF,468,0.03,0.0958506296772681,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1344,SnapATAC,468,0.03,0.068969633451663,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1345,PeakVI,468,0.03,0.0709050169938119,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1346,SCALE,468,0.03,0.0701946827739639,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1347,Chromscape_LSI,780,0.05,0.1239541290281248,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1348,Chromscape_PCA,780,0.05,0.0689450202135191,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1349,Signac,780,0.05,0.0660673247354008,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1350,cisTopic,780,0.05,0.1269441035825813,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1351,NMF,780,0.05,0.1073836429016133,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1352,TFIDF-NMF,780,0.05,0.1398212898212898,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1353,SnapATAC,780,0.05,0.106892801818806,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1354,PeakVI,780,0.05,0.1100990388516815,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1355,SCALE,780,0.05,0.1103007633663024,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1356,Chromscape_LSI,1561,0.1,0.2063246499200575,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1357,Chromscape_PCA,1561,0.1,0.1244119128532139,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1358,Signac,1561,0.1,0.1198841040515686,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1359,cisTopic,1561,0.1,0.2184677699329905,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1360,NMF,1561,0.1,0.1936755306620398,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1361,TFIDF-NMF,1561,0.1,0.2269985502951306,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1362,SnapATAC,1561,0.1,0.1919098481636996,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1363,PeakVI,1561,0.1,0.1977472465436894,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1364,SCALE,1561,0.1,0.2001182073992775,H3K27ac,scCutTagPro_Zhang_2021,SicerPseudoBulk2000,raw
1365,Chromscape_LSI,16,0.001,0.0080162085976039,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1366,Chromscape_PCA,16,0.001,0.0034515343711961,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1367,Signac,16,0.001,0.0051372605548081,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1368,cisTopic,16,0.001,0.0048689858415016,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1369,NMF,16,0.001,0.0053895188673201,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1370,TFIDF-NMF,16,0.001,0.0072113844576846,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1371,SnapATAC,16,0.001,0.0036517393811262,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1372,PeakVI,16,0.001,0.003351431866231,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1373,SCALE,16,0.001,0.0031151899545134,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1374,Chromscape_LSI,47,0.003,0.0200389028152061,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1375,Chromscape_PCA,47,0.003,0.0089787261304512,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1376,Signac,47,0.003,0.0127804062849719,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1377,cisTopic,47,0.003,0.0129862340739044,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1378,NMF,47,0.003,0.0137836463687752,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1379,TFIDF-NMF,47,0.003,0.0186621738958565,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1380,SnapATAC,47,0.003,0.0096943525489249,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1381,PeakVI,47,0.003,0.0091709229399841,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1382,SCALE,47,0.003,0.0086025110990249,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1383,Chromscape_LSI,78,0.005,0.0299580616705352,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1384,Chromscape_PCA,78,0.005,0.0138406343480339,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1385,Signac,78,0.005,0.0190471966370486,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1386,cisTopic,78,0.005,0.0200788171189862,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1387,NMF,78,0.005,0.0214857963272339,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1388,TFIDF-NMF,78,0.005,0.0285576532933826,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1389,SnapATAC,78,0.005,0.0149593183419821,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1390,PeakVI,78,0.005,0.0146266700177905,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1391,SCALE,78,0.005,0.0138217432086353,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1392,Chromscape_LSI,156,0.01,0.0508763024619261,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1393,Chromscape_PCA,156,0.01,0.0244726497369203,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1394,Signac,156,0.01,0.0316771553558022,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1395,cisTopic,156,0.01,0.0357559987581129,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1396,NMF,156,0.01,0.0382221138035091,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1397,TFIDF-NMF,156,0.01,0.0496771257870623,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1398,SnapATAC,156,0.01,0.0269252124431828,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1399,PeakVI,156,0.01,0.0271042675905255,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1400,SCALE,156,0.01,0.0260311687372998,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1401,Chromscape_LSI,468,0.03,0.1153298584588225,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1402,Chromscape_PCA,468,0.03,0.0587251602050756,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1403,Signac,468,0.03,0.0703533409664487,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1404,cisTopic,468,0.03,0.0866076606034322,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1405,NMF,468,0.03,0.0922411900213168,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1406,TFIDF-NMF,468,0.03,0.1152772918100613,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1407,SnapATAC,468,0.03,0.068969633451663,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1408,PeakVI,468,0.03,0.0709050169938119,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1409,SCALE,468,0.03,0.0701946827739639,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1410,Chromscape_LSI,780,0.05,0.1631147217827979,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1411,Chromscape_PCA,780,0.05,0.0867807198674006,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1412,Signac,780,0.05,0.1004456666190281,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1413,cisTopic,780,0.05,0.1290788844700049,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1414,NMF,780,0.05,0.1350462668644486,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1415,TFIDF-NMF,780,0.05,0.164815006464055,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1416,SnapATAC,780,0.05,0.106892801818806,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1417,PeakVI,780,0.05,0.1100990388516815,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1418,SCALE,780,0.05,0.1103007633663024,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1419,Chromscape_LSI,1561,0.1,0.2530019619013637,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1420,Chromscape_PCA,1561,0.1,0.1444012018723572,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1421,Signac,1561,0.1,0.1627683711605629,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1422,cisTopic,1561,0.1,0.2199226870583254,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1423,NMF,1561,0.1,0.2252731293962249,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1424,TFIDF-NMF,1561,0.1,0.254672305260574,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1425,SnapATAC,1561,0.1,0.1919098481636996,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1426,PeakVI,1561,0.1,0.1977472465436894,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1427,SCALE,1561,0.1,0.2001182073992775,H3K27ac,scCutTagPro_Zhang_2021,100,raw
1428,Chromscape_LSI,16,0.001,0.0078560445896598,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1429,Chromscape_PCA,16,0.001,0.0032393170606701,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1430,Signac,16,0.001,0.0037878787878787,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1431,cisTopic,16,0.001,0.0051052277532192,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1432,NMF,16,0.001,0.0053534819655327,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1433,TFIDF-NMF,16,0.001,0.0073355115638413,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1434,SnapATAC,16,0.001,0.0036517393811262,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1435,PeakVI,16,0.001,0.003351431866231,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1436,SCALE,16,0.001,0.0031151899545134,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1437,Chromscape_LSI,47,0.003,0.0196408782167407,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1438,Chromscape_PCA,47,0.003,0.0085425347896671,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1439,Signac,47,0.003,0.0090346131459891,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1440,cisTopic,47,0.003,0.0135369256416442,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1441,NMF,47,0.003,0.0143779570705934,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1442,TFIDF-NMF,47,0.003,0.0187221502052143,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1443,SnapATAC,47,0.003,0.0096943525489249,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1444,PeakVI,47,0.003,0.0091709229399841,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1445,SCALE,47,0.003,0.0086025110990249,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1446,Chromscape_LSI,78,0.005,0.0289149422341811,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1447,Chromscape_PCA,78,0.005,0.0133346803537078,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1448,Signac,78,0.005,0.0134702037450451,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1449,cisTopic,78,0.005,0.0208582819576477,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1450,NMF,78,0.005,0.0219630029355187,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1451,TFIDF-NMF,78,0.005,0.0287013902235889,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1452,SnapATAC,78,0.005,0.0149593183419821,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1453,PeakVI,78,0.005,0.0146266700177905,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1454,SCALE,78,0.005,0.0138217432086353,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1455,Chromscape_LSI,156,0.01,0.0487641909417807,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1456,Chromscape_PCA,156,0.01,0.0236862033902203,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1457,Signac,156,0.01,0.0226640284779819,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1458,cisTopic,156,0.01,0.0371395693805841,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1459,NMF,156,0.01,0.0390759111689344,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1460,TFIDF-NMF,156,0.01,0.0502405745534709,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1461,SnapATAC,156,0.01,0.0269252124431828,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1462,PeakVI,156,0.01,0.0271042675905255,H3K27ac,scCutTagPro_Zhang_2021,300,raw
1463,SCALE,156,0.01,0.0260311687372998,H3K27ac,scCutTagPro_Zhang_2021,300,raw
